ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Chinese New Year,Chinese New Year_lower,Chinese New Year_upper,Chinese New Year (Observed),Chinese New Year (Observed)_lower,Chinese New Year (Observed)_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Deepavali,Deepavali_lower,Deepavali_upper,Deepavali (Observed),Deepavali (Observed)_lower,Deepavali (Observed)_upper,Good Friday,Good Friday_lower,Good Friday_upper,Hari Raya Haji,Hari Raya Haji_lower,Hari Raya Haji_upper,Hari Raya Haji (Observed),Hari Raya Haji (Observed)_lower,Hari Raya Haji (Observed)_upper,Hari Raya Puasa,Hari Raya Puasa_lower,Hari Raya Puasa_upper,Labour Day,Labour Day_lower,Labour Day_upper,Labour Day (Observed),Labour Day (Observed)_lower,Labour Day (Observed)_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Polling Day,Polling Day_lower,Polling Day_upper,Vesak Day,Vesak Day_lower,Vesak Day_upper,Vesak Day (Observed),Vesak Day (Observed)_lower,Vesak Day (Observed)_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-10-23,150.53635950901585,4464.153937506216,7057.4093124566925,150.53635950901585,150.53635950901585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5588.785371622809,5588.785371622809,5588.785371622809,3460.530543999999,3460.530543999999,3460.530543999999,0.0,0.0,0.0,-866.9468304209483,-866.9468304209483,-866.9468304209483,1942.4838528055009,1942.4838528055009,1942.4838528055009,1052.7178052382596,1052.7178052382596,1052.7178052382596,0.0,0.0,0.0,5739.321731131825
2022-10-30,153.9943467301941,5922.1538066433795,8496.868516840414,153.9943467301941,153.9943467301941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7015.383570591413,7015.383570591413,7015.383570591413,3460.5305439999997,3460.5305439999997,3460.5305439999997,0.0,0.0,0.0,549.3970596272492,549.3970596272492,549.3970596272492,1942.4838528055006,1942.4838528055006,1942.4838528055006,1062.9721141586642,1062.9721141586642,1062.9721141586642,0.0,0.0,0.0,7169.377917321607
2022-11-06,157.4523339592435,4848.359888613856,7400.509634116889,157.4523339592435,157.4523339592435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.41897008123,5975.41897008123,5975.41897008123,3460.530543999998,3460.530543999998,3460.530543999998,0.0,0.0,0.0,-461.6728223800044,-461.6728223800044,-461.6728223800044,1942.4838528055006,1942.4838528055006,1942.4838528055006,1034.0773956557377,1034.0773956557377,1034.0773956557377,0.0,0.0,0.0,6132.871304040474
2022-11-13,160.9103211882929,5303.2930780991,7817.375718845737,160.9103211882929,160.9103211882929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6421.393639793964,6421.393639793964,6421.393639793964,3460.5305439999966,3460.5305439999966,3460.5305439999966,0.0,0.0,0.0,55.39990050983434,55.39990050983434,55.39990050983434,1942.4838528055006,1942.4838528055006,1942.4838528055006,962.9793424786338,962.9793424786338,962.9793424786338,0.0,0.0,0.0,6582.303960982257
2022-11-20,164.36830842371967,5263.146638072117,7951.439528682597,164.36830842371967,164.36830842371967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6489.837199127489,6489.837199127489,6489.837199127489,3460.5305439999975,3460.5305439999975,3460.5305439999975,0.0,0.0,0.0,238.01635677134044,238.01635677134044,238.01635677134044,1942.4838528055002,1942.4838528055002,1942.4838528055002,848.806445550652,848.806445550652,848.806445550652,0.0,0.0,0.0,6654.205507551209
2022-11-27,167.82629565914644,7630.021206960049,10237.039466218917,167.82629565914644,167.82629565914644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8821.350693114342,8821.350693114342,8821.350693114342,3460.5305439999993,3460.5305439999993,3460.5305439999993,0.0,0.0,0.0,2725.3439408103286,2725.3439408103286,2725.3439408103286,1942.4838528055006,1942.4838528055006,1942.4838528055006,692.9923554985154,692.9923554985154,692.9923554985154,0.0,0.0,0.0,8989.176988773488
2022-12-04,171.2842828945732,6373.675427648425,9000.756789249503,171.2842828945732,171.2842828945732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7455.17657507281,7455.17657507281,7455.17657507281,3460.5305440000034,3460.5305440000034,3460.5305440000034,0.0,0.0,0.0,1552.8943667748583,1552.8943667748583,1552.8943667748583,1942.4838528055006,1942.4838528055006,1942.4838528055006,499.2678114924491,499.2678114924491,499.2678114924491,0.0,0.0,0.0,7626.460857967383
2022-12-11,174.74227012999995,2946.795272456897,5523.371120080637,174.74227012999995,174.74227012999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.914450673781,4024.914450673781,4024.914450673781,3460.5305439999993,3460.5305439999993,3460.5305439999993,0.0,0.0,0.0,-1651.6214678228753,-1651.6214678228753,-1651.6214678228753,1942.4838528055006,1942.4838528055006,1942.4838528055006,273.52152169115794,273.52152169115794,273.52152169115794,0.0,0.0,0.0,4199.656720803781
2022-12-18,178.20025736542672,4237.245968333775,6713.166023307554,178.20025736542672,178.20025736542672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5306.78560017424,5306.78560017424,5306.78560017424,3460.530544,3460.530544,3460.530544,0.0,0.0,0.0,-119.76571814905911,-119.76571814905911,-119.76571814905911,1942.4838528055002,1942.4838528055002,1942.4838528055002,23.536921517799065,23.536921517799065,23.536921517799065,0.0,0.0,0.0,5484.9858575396665
2022-12-25,181.6582446008535,4993.925096618353,7591.70268906572,181.6582446008535,181.6582446008535,0.0,0.0,0.0,0.0,0.0,0.0,-217.24124700000002,-217.24124700000002,-217.24124700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6131.386616118801,6131.386616118801,6131.386616118801,3460.530544,3460.530544,3460.530544,-217.24124700000002,-217.24124700000002,-217.24124700000002,1186.9945721904662,1186.9945721904662,1186.9945721904662,1942.4838528055,1942.4838528055,1942.4838528055,-241.38110587716824,-241.38110587716824,-241.38110587716824,0.0,0.0,0.0,6313.044860719654
2023-01-01,185.11623183628026,1493.128303389351,4156.797515094283,185.11623183628026,185.11623183628026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271.352391,-271.352391,-271.352391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672.9377746311097,2672.9377746311097,2672.9377746311097,3460.530543999995,3460.530543999995,3460.530543999995,-271.352391,-271.352391,-271.352391,-1947.8551298079876,-1947.8551298079876,-1947.8551298079876,1942.483852805501,1942.483852805501,1942.483852805501,-510.8691013663979,-510.8691013663979,-510.8691013663979,0.0,0.0,0.0,2858.05400646739
2023-01-08,188.57421907170703,1513.6396176494618,3955.3303159531797,188.57421907170703,188.57421907170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.48457763711,2567.48457763711,2567.48457763711,3460.5305439999925,3460.5305439999925,3460.5305439999925,0.0,0.0,0.0,-2061.4979679964244,-2061.4979679964244,-2061.4979679964244,1942.4838528055006,1942.4838528055006,1942.4838528055006,-774.0318511719576,-774.0318511719576,-774.0318511719576,0.0,0.0,0.0,2756.0587967088168
2023-01-15,192.03220630713375,4152.867906717404,6809.967897589815,192.03220630713375,192.03220630713375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5203.726493824359,5203.726493824359,5203.726493824359,3460.5305439999966,3460.5305439999966,3460.5305439999966,0.0,0.0,0.0,820.7158796642644,820.7158796642644,820.7158796642644,1942.4838528055006,1942.4838528055006,1942.4838528055006,-1020.0037826454009,-1020.0037826454009,-1020.0037826454009,0.0,0.0,0.0,5395.758700131492
2023-01-22,195.49019354256052,7555.56034228699,10205.802569330694,195.49019354256052,195.49019354256052,5336.164842,5336.164842,5336.164842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8682.949207699809,8682.949207699809,8682.949207699809,3460.5305439999993,3460.5305439999993,3460.5305439999993,5336.164842,5336.164842,5336.164842,-817.716523606851,-817.716523606851,-817.716523606851,1942.4838528055009,1942.4838528055009,1942.4838528055009,-1238.5135074988395,-1238.5135074988395,-1238.5135074988395,0.0,0.0,0.0,8878.439401242369
2023-01-29,198.9481807779873,3386.178837265029,5917.196356482028,198.9481807779873,198.9481807779873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4441.86273021889,4441.86273021889,4441.86273021889,3460.530543999998,3460.530543999998,3460.530543999998,0.0,0.0,0.0,459.26816685613414,459.26816685613414,459.26816685613414,1942.4838528055002,1942.4838528055002,1942.4838528055002,-1420.4198334427413,-1420.4198334427413,-1420.4198334427413,0.0,0.0,0.0,4640.810910996877
2023-02-05,202.40616801341406,2218.200668458327,4858.118082380856,202.40616801341406,202.40616801341406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309.7745246320164,3309.7745246320164,3309.7745246320164,3460.5305439999966,3460.5305439999966,3460.5305439999966,0.0,0.0,0.0,-535.0507436065419,-535.0507436065419,-535.0507436065419,1942.4838528055009,1942.4838528055009,1942.4838528055009,-1558.189128566938,-1558.189128566938,-1558.189128566938,0.0,0.0,0.0,3512.1806926454306
2023-02-12,205.86415524884083,2940.012229654179,5636.271781683392,205.8641546506652,205.86415589131565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4059.240514904126,4059.240514904126,4059.240514904126,3460.5305439999966,3460.5305439999966,3460.5305439999966,0.0,0.0,0.0,302.5133306614357,302.5133306614357,302.5133306614357,1942.4838528055009,1942.4838528055009,1942.4838528055009,-1646.287212562807,-1646.287212562807,-1646.287212562807,0.0,0.0,0.0,4265.104670152967
2023-02-19,209.3221424842676,2768.748057004909,5375.852840477415,209.3221401256986,209.3221448899094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.5753934137015,3890.5753934137015,3890.5753934137015,3460.5305439999956,3460.5305439999956,3460.5305439999956,0.0,0.0,0.0,169.02477313273144,169.02477313273144,169.02477313273144,1942.4838528055006,1942.4838528055006,1942.4838528055006,-1681.4637765245259,-1681.4637765245259,-1681.4637765245259,0.0,0.0,0.0,4099.897535897969
2023-02-26,212.78012971969437,5406.866159450022,8001.131838292221,212.78012460400336,212.7801350697352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6524.624015046267,6524.624015046267,6524.624015046267,3460.5305439999993,3460.5305439999993,3460.5305439999993,0.0,0.0,0.0,2784.523039702903,2784.523039702903,2784.523039702903,1942.483852805501,1942.483852805501,1942.483852805501,-1662.913421462136,-1662.913421462136,-1662.913421462136,0.0,0.0,0.0,6737.404144765962
2023-03-05,216.23811695512111,4625.385114580499,7232.128295678096,216.23810822621908,216.23812559074796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5715.489372426467,5715.489372426467,5715.489372426467,3460.5305440000025,3460.5305440000025,3460.5305440000025,0.0,0.0,0.0,1904.779380666006,1904.779380666006,1904.779380666006,1942.4838528055006,1942.4838528055006,1942.4838528055006,-1592.304405045042,-1592.304405045042,-1592.304405045042,0.0,0.0,0.0,5931.7274893815875
2023-03-12,219.69610419054789,864.2717276882815,3416.6011153601617,219.6960918136506,219.69611655309936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.9112128042289,1986.9112128042289,1986.9112128042289,3460.5305439999997,3460.5305439999997,3460.5305439999997,0.0,0.0,0.0,-1942.4294897710474,-1942.4294897710474,-1942.4294897710474,1942.4838528055002,1942.4838528055002,1942.4838528055002,-1473.6736942302239,-1473.6736942302239,-1473.6736942302239,0.0,0.0,0.0,2206.6073169947767
